"investment_id","investor_id","startup_id","relation_type_raw","direction_status","confidence_score","source_file","notes"
"e259","GridX","Synthetic Ocular Restoration","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"60","GridX","Syocin Biotech","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e99","GridX","syocin_bio","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e268","GridX","tesabio_ai","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e38","GridX","tomorrow","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"66","GridX","Tomorrow Foods","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"manual-gridx-tomorrow-foods","GridX","Tomorrow Foods","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.gridexponential.com/portfolio","GridX official portfolio lists Tomorrow; mapped to existing Tomorrow Foods."
"33","GridX","Ubique Bio","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.gridexponential.com/portfolio","GridX official portfolio lists Ubique Bio. GRIDX portfolio describes diagnostics everywhere with synthetic peptides."
"e101","GridX","Ubique Bio","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.gridexponential.com/portfolio","GridX official portfolio lists Ubique Bio. GRIDX portfolio describes diagnostics everywhere with synthetic peptides."
"24","GridX","UpDairy","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e100","GridX","UpDairy","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"22","GridX","Vexxel Biotech","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.gridexponential.com/portfolio","GridX official portfolio lists Vexxel Biotech. GRIDX portfolio describes smart, protein-based encapsulation enabling nature to decide."
"e260","GridX","Vexxel Biotech","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.gridexponential.com/portfolio","GridX official portfolio lists Vexxel Biotech. GRIDX portfolio describes smart, protein-based encapsulation enabling nature to decide."
"39","GridX","WerkénVac","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.gridexponential.com/portfolio","GridX official portfolio lists WerkénVac. GRIDX portfolio describes Werken Vac as a self-amplifying RNA vaccine for fish."
"e102","GridX","WerkénVac","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.gridexponential.com/portfolio","GridX official portfolio lists WerkénVac. GRIDX portfolio describes Werken Vac as a self-amplifying RNA vaccine for fish."
"e261","GridX","WerkénVac","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.gridexponential.com/portfolio","GridX official portfolio lists WerkénVac. GRIDX portfolio describes Werken Vac as a self-amplifying RNA vaccine for fish."
"45","GridX","Zavia Bio","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e103","GridX","Zavia Bio","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"73","GridX","ZEV Biotech","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.gridexponential.com/portfolio","GridX official portfolio lists ZEV Biotech. GRIDX portfolio describes a molecular diagnostics platform that can be placed in any lab in the world."
"e29","GridX","ZEV Biotech","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.gridexponential.com/portfolio","GridX official portfolio lists ZEV Biotech. GRIDX portfolio describes a molecular diagnostics platform that can be placed in any lab in the world."
"e112","inventure","calice","investment_announcement","validated_investor_to_startup","0.98","https://www.lanacion.com.ar/economia/campo/nuevas-tecnologias-un-fondo-del-agro-junto-us28-millones-e-invirtio-en-10-empresas-nid20122024/","LA NACION reports Innventure invested in Calice as part of a 10-company agtech portfolio; upgraded from historical graph to public investment announcement evidence."
"e104","inventure","deepagro","investment_announcement","validated_investor_to_startup","0.98","https://www.lanacion.com.ar/economia/campo/nuevas-tecnologias-un-fondo-del-agro-junto-us28-millones-e-invirtio-en-10-empresas-nid20122024/","LA NACION reports Innventure invested in DeepAgro as part of a 10-company agtech portfolio; upgraded from historical graph to public investment announcement evidence."
"e105","inventure","eiwa","investment_announcement","validated_investor_to_startup","0.98","https://www.lanacion.com.ar/economia/campo/nuevas-tecnologias-un-fondo-del-agro-junto-us28-millones-e-invirtio-en-10-empresas-nid20122024/","LA NACION reports Innventure invested in Eiwa as part of a 10-company agtech portfolio; upgraded from historical graph to public investment announcement evidence."
"e106","inventure","elytron_biotech","investment_announcement","validated_investor_to_startup","0.98","https://www.lanacion.com.ar/economia/campo/nuevas-tecnologias-un-fondo-del-agro-junto-us28-millones-e-invirtio-en-10-empresas-nid20122024/","LA NACION reports Innventure invested in Elytron as part of a 10-company agtech portfolio; upgraded from historical graph to public investment announcement evidence."
"e115","inventure","Kigui","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e113","inventure","Nat4Bio","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e107","inventure","Satellites On Fire","investment_announcement","validated_investor_to_startup","0.98","https://www.lanacion.com.ar/economia/campo/nuevas-tecnologias-un-fondo-del-agro-junto-us28-millones-e-invirtio-en-10-empresas-nid20122024/","LA NACION reports Innventure invested in Satelites on Fire as part of a 10-company agtech portfolio; upgraded from historical graph to public investment announcement evidence."
"e108","inventure","sensify","investment_announcement","validated_investor_to_startup","0.98","https://www.lanacion.com.ar/economia/campo/nuevas-tecnologias-un-fondo-del-agro-junto-us28-millones-e-invirtio-en-10-empresas-nid20122024/","LA NACION reports Innventure invested in Sensify as part of a 10-company agtech portfolio; upgraded from historical graph to public investment announcement evidence."
"e109","inventure","SiloReal","investment_announcement","validated_investor_to_startup","0.98","https://www.lanacion.com.ar/economia/campo/nuevas-tecnologias-un-fondo-del-agro-junto-us28-millones-e-invirtio-en-10-empresas-nid20122024/","LA NACION reports Innventure invested in Silo Real as part of a 10-company agtech portfolio; upgraded from historical graph to public investment announcement evidence."
"e110","inventure","tracestory","investment_announcement","validated_investor_to_startup","0.98","https://www.lanacion.com.ar/economia/campo/nuevas-tecnologias-un-fondo-del-agro-junto-us28-millones-e-invirtio-en-10-empresas-nid20122024/","LA NACION reports Innventure invested in Tracestory as part of a 10-company agtech portfolio; upgraded from historical graph to public investment announcement evidence."
"e114","inventure","UNIBAIO","investment_announcement","validated_investor_to_startup","0.98","https://www.lanacion.com.ar/economia/campo/nuevas-tecnologias-un-fondo-del-agro-junto-us28-millones-e-invirtio-en-10-empresas-nid20122024/","LA NACION reports Innventure invested in Unibaio as part of a 10-company agtech portfolio; upgraded from historical graph to public investment announcement evidence."
"e111","inventure","zoomagri","investment_announcement","validated_investor_to_startup","0.98","https://www.lanacion.com.ar/economia/campo/nuevas-tecnologias-un-fondo-del-agro-junto-us28-millones-e-invirtio-en-10-empresas-nid20122024/","LA NACION reports Innventure invested in ZoomAgri as part of a 10-company agtech portfolio; upgraded from historical graph to public investment announcement evidence."
"e195","kamay_ventures","aerialoop","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e193","kamay_ventures","altscore","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e206","kamay_ventures","arqlite","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e190","kamay_ventures","auravant","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e200","kamay_ventures","bacu","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e194","kamay_ventures","ini","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e192","kamay_ventures","Kilimo","investment_announcement","validated_investor_to_startup","0.98","https://tekiosmag.com/2022/12/07/kamay-ventures-invierte-en-la-agtech-argentina-kilimo-experta-en-optimizar-la-utilizacion-del-agua/","Tekios reports Kamay Ventures invested in Kilimo, an Argentine agtech focused on water-use optimization; upgraded to investment announcement evidence."
"e203","kamay_ventures","logshare","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e204","kamay_ventures","muta","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e201","kamay_ventures","nude","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e205","kamay_ventures","retrypay","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e197","kamay_ventures","ruedata","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e202","kamay_ventures","sensei","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e199","kamay_ventures","sensify","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e208","kamay_ventures","solfium","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e198","kamay_ventures","webee","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e191","kamay_ventures","wiagro","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e207","kamay_ventures","wisy","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e196","kamay_ventures","zipnova","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"manual-kptl-ages","kptl","ages","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.kptl.com.br/portfolio/ages/","KPTL official portfolio profile lists AGES."
"manual-kptl-agrotools","kptl","agrotools","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.kptl.com.br/portfolio/agrotools/","KPTL official portfolio profile lists AGROTOOLS."
"manual-kptl-omics","kptl","omics","official_portfolio_investment","validated_investor_to_startup","0.96","https://kptl.com.br/portfolio/omics/?lang=en","KPTL official portfolio profile lists OMICS."
"manual-kptl-smartbreeder","kptl","smartbreeder","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.kptl.com.br/portfolio/smartbreeder/","KPTL official portfolio profile lists SmartBreeder."
"manual-kptl-tbit","kptl","tbit","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.kptl.com.br/portfolio/tbit/","KPTL official portfolio profile lists TBIT."
"manual-newtopia-nilus","newtopia_vc","nilus","official_portfolio_investment","validated_investor_to_startup","0.94","https://newtopia.vc/portfolio/","Newtopia official portfolio lists Nilus."
"manual-newtopia-waterplan","newtopia_vc","waterplan","official_portfolio_investment","validated_investor_to_startup","0.96","https://newtopia.vc/portfolio/","Newtopia official portfolio lists Waterplan."
"manual-pampa-start-agrired","pampa_start","agrired","reported_portfolio_investment","validated_investor_to_startup","0.86","https://www.startuplinks.world/instituciones-de-inversion/pampa-start-vc","Startuplinks public investor profile lists AGRIRED as a relevant Pampa Start investment."
"manual-pampa-start-circular","pampa_start","circular","reported_portfolio_investment","validated_investor_to_startup","0.82","https://www.startuplinks.world/instituciones-de-inversion/pampa-start-vc","Startuplinks public investor profile lists CIRCULAR as a relevant Pampa Start investment; retained in graph even though the startup is excluded from BIO thesis."
"manual-pampa-start-deepagro","pampa_start","deepagro","reported_portfolio_investment","validated_investor_to_startup","0.82","https://www.descubre.vc/pampa-star","Descubre VC profile reports Pampa Start co-invested in DeepAgro."
"manual-pampa-start-eiwa","pampa_start","eiwa","reported_portfolio_investment","validated_investor_to_startup","0.86","https://www.startuplinks.world/instituciones-de-inversion/pampa-start-vc","Startuplinks public investor profile lists EIWA as a relevant Pampa Start investment."
"manual-pampa-start-sima","pampa_start","sima","reported_portfolio_investment","validated_investor_to_startup","0.86","https://www.startuplinks.world/instituciones-de-inversion/pampa-start-vc","Startuplinks public investor profile lists SIMA as a relevant Pampa Start investment."
"manual-savia-ventures-done-properly","savia_ventures","Done Properly","official_portfolio_investment","validated_investor_to_startup","0.96","https://saviaventures.com/","Savia Ventures official portfolio lists Done Properly."
"manual-savia-ventures-ruedata","savia_ventures","ruedata","official_portfolio_investment","validated_investor_to_startup","0.96","https://saviaventures.com/","Savia Ventures official portfolio lists Ruedata; startup excluded from BIO thesis but retained for capital network."
"manual-savia-ventures-satellites-on-fire","savia_ventures","Satellites On Fire","official_portfolio_investment","validated_investor_to_startup","0.96","https://saviaventures.com/","Savia Ventures official portfolio lists Satellites on Fire."
"manual-savia-ventures-solfium","savia_ventures","solfium","official_portfolio_investment","validated_investor_to_startup","0.96","https://saviaventures.com/","Savia Ventures official portfolio lists Solfium."
"manual-savia-ventures-splight","savia_ventures","Splight","official_portfolio_investment","validated_investor_to_startup","0.96","https://saviaventures.com/","Savia Ventures official portfolio lists Splight."
"221","SF500","BEAM CropTech","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as BEAM CropTech."
"e146","SF500","BEAM CropTech","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as BEAM CropTech."
"224","SF500","BioMetallum","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as BioMetallum."
"e149","SF500","BioMetallum","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as BioMetallum."
"211","SF500","Biotalife","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Biotalife."
"e136","SF500","Biotalife","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Biotalife."
"206","SF500","Dharma BioScience","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Dharma BioScience."
"e131","SF500","Dharma BioScience","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Dharma BioScience."
"e147","SF500","eiru","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as EirÃº."
"222","SF500","Eirú","investment","validated_investor_to_startup","0.95","edgeseco.csv","CSV suggests investor to startup direction but must be validated against canonical entity types"
"214","SF500","Eureka","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Eureka."
"e139","SF500","Eureka","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Eureka."
"207","SF500","Exomas","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Exomas."
"e132","SF500","Exomas","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Exomas."
"213","SF500","Gameet","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Gameet."
"e138","SF500","Gameet","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Gameet."
"218","SF500","INMET","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as INMET."
"e143","SF500","INMET","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as INMET."
"209","SF500","Libera","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Libera."
"e134","SF500","Libera","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Libera."
"203","SF500","Limay Biosciences","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Limay Biosciences."
"e128","SF500","Limay Biosciences","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Limay Biosciences."
"220","SF500","M4Life","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as M4Life."
"e145","SF500","M4Life","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as M4Life."
"208","SF500","Mesenchyal-T","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Mesenchyal-T."
"e133","SF500","Mesenchyal-T","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Mesenchyal-T."
"204","SF500","MultiplAI Health","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as MultiplAI Health."
"e129","SF500","MultiplAI Health","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as MultiplAI Health."
"216","SF500","Mycorium Biotech","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Mycorium Biotech."
"e141","SF500","Mycorium Biotech","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Mycorium Biotech."
"225","SF500","NotFossil","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as NotFossil."
"e150","SF500","NotFossil","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as NotFossil."
"202","SF500","Oncoliq","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Oncoliq."
"e127","SF500","Oncoliq","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Oncoliq."
"212","SF500","Pill.AR","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Pill.AR."
"e137","SF500","Pill.AR","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Pill.AR."
"223","SF500","SoyGREEN","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as SoyGREEN."
"e148","SF500","SoyGREEN","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as SoyGREEN."
"210","SF500","Spectrum","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Spectrum."
"e135","SF500","Spectrum","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Spectrum."
"205","SF500","TELL","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Tell."
"e130","SF500","TELL","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Tell."
"217","SF500","Tintte","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Tintte."
"e142","SF500","Tintte","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Tintte."
"215","SF500","Trebe Biotech","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Trebe Biotech."
"e140","SF500","Trebe Biotech","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as Trebe Biotech."
"219","SF500","UNIBAIO","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as UNIBAIO."
"e144","SF500","UNIBAIO","official_portfolio_investment","validated_investor_to_startup","0.96","https://sf500.com.ar/portfolio/","SF500 official portfolio page lists this startup in its portfolio. Matched as UNIBAIO."
"e55","SOSV_IndieBio","argenTAG","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e11","SOSV_IndieBio","Beeflow","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"191","SOSV_IndieBio","BitMEX","investment","validated_investor_to_startup","0.95","edgeseco.csv","CSV suggests investor to startup direction but must be validated against canonical entity types"
"e21","SOSV_IndieBio","caspr","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"185","SOSV_IndieBio","Formlabs","investment","validated_investor_to_startup","0.95","edgeseco.csv","CSV suggests investor to startup direction but must be validated against canonical entity types"
"e40","SOSV_IndieBio","michroma","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e43","SOSV_IndieBio","microgenesis","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"189","SOSV_IndieBio","Neptune Robotics","investment","validated_investor_to_startup","0.95","edgeseco.csv","CSV suggests investor to startup direction but must be validated against canonical entity types"
"186","SOSV_IndieBio","NotCo","investment","validated_investor_to_startup","0.95","edgeseco.csv","CSV suggests investor to startup direction but must be validated against canonical entity types"
"e50","SOSV_IndieBio","Onco Precision","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"184","SOSV_IndieBio","Opentrons","investment","validated_investor_to_startup","0.95","edgeseco.csv","CSV suggests investor to startup direction but must be validated against canonical entity types"
"187","SOSV_IndieBio","Prolific Machines","investment","validated_investor_to_startup","0.95","edgeseco.csv","CSV suggests investor to startup direction but must be validated against canonical entity types"
"e56","SOSV_IndieBio","Puna Bio","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"190","SOSV_IndieBio","Smartex","investment","validated_investor_to_startup","0.95","edgeseco.csv","CSV suggests investor to startup direction but must be validated against canonical entity types"
"e0","SOSV_IndieBio","stamm","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"188","SOSV_IndieBio","unSpun","investment","validated_investor_to_startup","0.95","edgeseco.csv","CSV suggests investor to startup direction but must be validated against canonical entity types"
"manual-spventures-aegro","sp_ventures","aegro","official_portfolio_investment","validated_investor_to_startup","0.96","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Aegro."
"manual-spventures-agroadvance","sp_ventures","agroadvance","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/agroadvance/","SP Ventures official portfolio page lists Agroadvance."
"manual-spventures-agrofy","sp_ventures","agrofy","official_portfolio_investment","validated_investor_to_startup","0.96","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Agrofy."
